commentary_id,mp4url,status
5638,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/cac486dcdc90883cae5930c611366720eae679b2.mp4,404
5639,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/a70f658677dcb1651b239a0c258ce10edf88c365.mp4,404
5644,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/359b07a4b3911efec0895a14e9466a04f5123584.mp4,404
5648,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/6b61caafd26e934d2d2b2ad4a01d292791acc44a.mp4,404
5652,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/c78293feae259e4e4513df526905d4d4159187bc.mp4,404
5653,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/5144b7b141be75e11b1690f3d1afe38af30a6cb5.mp4,404
5654,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/93717aefb3b3c5eb117bfe13f55b8e8aceb6876f.mp4,404
5660,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/eb204a26817ee39822f7b31c590947e6d00271b6.mp4,404
5661,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/7067b3eba4b6292f89c5f5765f11c20d4d67f38d.mp4,404
5663,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/1b87b29c9b9b67ef412ed2d4554735388ae92ea4.mp4,404
5664,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/6c262146e3a891a650da5e4e590fce566f25a264.mp4,404
5665,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/8310f950fe9aa47c06b14a818c5bf453ed176ddf.mp4,404
5666,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/5ef0d55a2086b2feffcbe7a50246bdb438d7a4a7.mp4,404
5668,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/64da10e7353ece99c3137ba765b8298401363408.mp4,404
5669,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/5178137a9cc23391e083cbbdec011c01100663d6.mp4,404
5672,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/d35fa9fd3e75784f66708751b9a1ff2b6e91de69.mp4,404
5673,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/4805ac19ae5bfbb5eac73f738b44e9148a0d86e5.mp4,404
5674,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/4bc759b1a82b5142c022039bbd8f3d86ef42d970.mp4,404
5676,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/32fc1434d7862583024d974ef34bb72b0e82a5fc.mp4,404
5679,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/4624b4ced78e2f0357c8a5e34ecfcab411814db9.mp4,404
5682,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/efe32af1b7e102bc4b21821ec3a4e06cc0503da8.mp4,404
